"FECHA_OPERACION","CONCESION","OPERADOR","MUNICIPIO_ORIGEN","LATITUD_ORIGEN","LONGITUD_ORIGEN","MUNICIPIO_DESTINO","LATITUD_DESTINO","LONGITUD_DESTINO","TIPO_CARGA","PRODUCTO","PESO","RED","VAGONES_CARGA","VAGONES_PASAJEROS","CANTIDAD_PASAJEROS"
"2023 Sep 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","2","184"
"2021 Oct 15 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","9.004","PUBLICO","150","0","0"
"2023 Sep 16 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","2","184"
"2023 Aug 22 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.501","PUBLICO","150","0","0"
"2023 Oct 21 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.443","PUBLICO","150","0","0"
"2023 Oct 21 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.443","PUBLICO","150","0","0"
"2023 Aug 15 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","583"
"2023 Aug 15 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","583"
"2018 Nov 19 12:00:00 AM","CONSORCIO IBINES FERREO","COOPSERCOL","PUERTO WILCHES KILOMETRO 16","7,27501090773","-73,7660688342","BARRANCABERMEJA","7,06496386399","-73,8499569753","GENERAL","BUL","0,5","PUBLICO","0","1","45"
"2023 Aug 15 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","583"
"2023 Aug 15 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","583"
"2023 Aug 15 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","583"
"2023 Aug 15 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","583"
"2023 Oct 31 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","4.476","PUBLICO","90","0","0"
"2023 Oct 31 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.449","PUBLICO","150","0","0"
"2023 Oct 02 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.549","PUBLICO","150","0","0"
"2023 Aug 28 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.508","PUBLICO","150","0","0"
"2023 Aug 24 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","660"
"2018 Feb 24 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","9.004","PUBLICO","150","0","0"
"2023 Aug 24 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","660"
"2023 Aug 24 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","660"
"2023 Aug 24 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","660"
"2023 Aug 24 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","660"
"2023 Aug 24 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","9","660"
"2023 Oct 11 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","8.825","PUBLICO","147","0","0"
"2023 Aug 21 12:00:00 AM","FENOCO S.A","CNR","ESTACIÓN CHIRIGUANÁ","9,3651360301","-73,5653004569","SANTA MARTA, DISTRITO TURÍSTICO, CULTURAL E HISTÓRICO","11,2294335041","-74,1908941206","CONTENEDO","CON","186","PUBLICO","11","0","0"
"2023 Sep 20 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.501","PUBLICO","150","0","0"
"2023 Oct 19 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","8.821","PUBLICO","147","0","0"
"2023 Sep 20 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.514","PUBLICO","150","0","0"
"2023 Oct 16 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.445","PUBLICO","150","0","0"
"2023 Oct 16 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.445","PUBLICO","150","0","0"
"2023 Aug 23 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","84"
"2023 Aug 23 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","84"
"2023 Aug 23 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","84"
"2023 Aug 23 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","84"
"2019 Dec 21 12:00:00 AM","CONSORCIO IBINES FERREO","COOPSERCOL","PUERTO WILCHES KILOMETRO 16","7,27501090773","-73,7660688342","BARRANCABERMEJA","7,06496386399","-73,8499569753","GENERAL","BUL","0,5","PUBLICO","0","1","32"
"2023 Aug 23 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","84"
"2023 Aug 23 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","84"
"2023 Oct 05 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.526","PUBLICO","150","0","0"
"2023 Sep 25 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.524","PUBLICO","150","0","0"
"2023 Sep 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","519"
"2023 Sep 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","519"
"2023 Sep 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","519"
"2019 May 31 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","8.836","PUBLICO","147","0","0"
"2023 Sep 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","519"
"2023 Sep 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","519"
"2023 Sep 18 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","519"
"2023 Aug 26 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.497","PUBLICO","150","0","0"
"2023 Sep 26 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","71"
"2023 Sep 26 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","71"
"2023 Sep 26 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","71"
"2023 Sep 26 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","71"
"2023 Sep 26 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","71"
"2023 Sep 26 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","71"
"2023 Aug 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","89"
"2023 Aug 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","89"
"2023 Aug 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","89"
"2023 Aug 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","89"
"2023 Aug 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","89"
"2023 Aug 10 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","89"
"2023 Oct 03 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.512","PUBLICO","150","0","0"
"2023 Sep 06 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","8.825","PUBLICO","147","0","0"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","5","390"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","5","390"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","5","390"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","5","390"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","5","390"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","5","390"
"2023 Oct 10 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.518","PUBLICO","150","0","0"
"2023 Oct 27 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","8.820","PUBLICO","147","0","0"
"2023 Aug 13 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","16","684"
"2023 Aug 13 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","16","684"
"2023 Aug 13 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","16","684"
"2023 Aug 13 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","16","684"
"2023 Aug 13 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","16","684"
"2023 Aug 13 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","ZIPAQUIRÁ","5,02547168537","-73,9944712419","PASAJEROS","N/A","0","PUBLICO","0","16","684"
"2023 Sep 07 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.505","PUBLICO","150","0","0"
"2023 Oct 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","641"
"2023 Oct 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","641"
"2023 Oct 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","641"
"2023 Oct 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","641"
"2023 Oct 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","641"
"2023 Oct 27 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","9","641"
"2023 Oct 07 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.507","PUBLICO","150","0","0"
"2023 Oct 12 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.467","PUBLICO","150","0","0"
"2023 Sep 01 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.531","PUBLICO","150","0","0"
"2023 Sep 17 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.512","PUBLICO","150","0","0"
"2023 Oct 21 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","778"
"2023 Oct 21 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","778"
"2021 Feb 25 12:00:00 AM","CONSORCIO IBINES FERREO","COOPSERCOL","PUERTO PARRA","6,65080670207","-74,0560942894","BARRANCABERMEJA","7,06496386399","-73,8499569753","GENERAL","BUL","1,5","PUBLICO","1","2","50"
"2023 Oct 21 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","778"
"2023 Oct 21 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","778"
"2023 Oct 21 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","778"
"2023 Oct 21 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","ZIPAQUIRÁ","5,02547168537","-73,9944712419","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","19","778"
"2023 Oct 24 12:00:00 AM","FENOCO S.A","DRUMMOND","LA LOMA","9,61837950111","-73,6006838538","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.455","PUBLICO","150","0","0"
"2023 Oct 10 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.508","PUBLICO","150","0","0"
"2023 Aug 26 12:00:00 AM","FENOCO S.A","CNR","LA LOMA","9,61837950111","-73,6006838538","CORDOBITA","11,0215163543","-74,2087088863","CARBON AL","CAR","8.821","PUBLICO","147","0","0"
"2023 Sep 12 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","85"
"2023 Sep 12 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","85"
"2023 Sep 12 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","85"
"2023 Sep 12 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","85"
"2023 Sep 12 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","85"
"2023 Sep 12 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","CHÍA","4,86606542368","-74,0503468211","PASAJEROS","N/A","0","PUBLICO","0","3","85"
"2023 Oct 06 12:00:00 AM","FENOCO S.A","DRUMMOND","BECERRIL","9,70460611578","-73,2792316745","CIÉNAGA","11,0066568813","-74,2412861592","CARBON AL","CAR","7.512","PUBLICO","150","0","0"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","77"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","77"
"2023 Aug 01 12:00:00 AM","CONSORCIO IBINES FERREO","TURISTREN SAS","CHÍA","4,86606542368","-74,0503468211","BOGOTÁ, DISTRITO CAPITAL","4,65017303026","-74,1073590032","PASAJEROS","N/A","0","PUBLICO","0","3","77"
